name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
Shuggie Otis,5493,https://www.discogs.com/artist/5493-Shuggie-Otis,"American singer-songwriter and multi-instrumentalist.
Born November 30 1953 in Los Angeles, California, USA.
Son of [a=Johnny Otis] and brother of drummer [a=Nicky Otis].",[],[],0,"[{""title"": ""Inter-Fusion"", ""year"": 2018, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Ice Cream Party"", ""year"": 2015, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live In Williamsburg"", ""year"": 2015, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Skip James,319265,https://www.discogs.com/artist/319265-Skip-James,"Blues and gospel singer and songwriter, playing both guitar and piano. Known for his distinctive falsetto vocals and minor-key guitar sound, played in an open D-minor tuning.

Born: June 21, 1902, in Yazoo City, Mississippi.
Died: October 3, 1969, in Philadelphia, Pennsylvania. (Cancer)

Raised on the Woodbine plantation just outside Betonia, Mississippi, James was drawn to music from an early age. As a child he was inspired to be a musician after he heard Henry Stuckey and Rich Griffin play a Saturday night dance party.  He taught himself piano after watching a rural pianist, and developed his guitar style after Stuckey showed him how to tune his guitar to an open E minor chord. 

In 1927, Okeh Records approached him about making some records, but James refused. James was finally persuaded to see H.C. Spier in February of 1931, a master talent scout who had discovered most of the greatest Mississippi bluesmen of the 1920s and early 1930s. James played a little bit of ""Devil Got My Woman,"" and Spier was convinced. The next day he presented the singer with a contract and a train ticket to Grafton, Wisconsin, where Paramount Records had a studio. James apparently recorded 18 tunes, though he would later remember performing 26 songs.

Not long after his recording session, James met his father again for the first time since his childhood. The senior James was a Baptist minister, and asked Skip to go to Dallas to attend his divinity school and study for the ministry. James accepted the invitation. The most serious implication of his new-found religion was relinquishing the blues, which was considered the Devil's music. H.C. Spier again approached James in 1932 about recording for Victor Records, but James refused.

In 1948 James quit a job with a mining company in Birmingham and returned to Betonia, planning to resume his blues career, but the African American population in Mississippi was dwindling and tastes in blues had changed, as well.  He was only able to play an occasional party in town, and eventually vanished.  Biographer Stephen Calt speculated that James' nickname may have had its roots in his criminal activities as he claimed that James often had to ""skip"" town in a hurry.

It was not until 1964 that blues enthusiasts Bill Barth, John Fahey, and Henry Vestine located James in Tunica, Arkansas, where he lay in a hospital suffering from cancer. Finally coaxed back to performing, his first public appearance was the Newport Folk Festival that year. James frequently refused offers to be recorded and embraced his rediscovery in the 1960s only halfheartedly.

In constant pain from cancer, James was unable to record at first, despite interest from various record companies. In July of 1965, he received $200 for a session for [l73607], which later that year resulted in his first album [m=363263]. He would later record two LPs for [l1058], [m=275572] and [m=266649]. 

During the last four years of his life he occasionally played gigs at coffeehouses up and down the northeast coast. But his unrelentingly depressing music made the clubs loathe to book him, and his records were not particularly successful.

Living in Philadelphia with his third wife, James was chronically broke during his last years, until the group [a229621] recorded ""I'm So Glad"" and included James' songwriter's credit.

He was inducted into the Blues Foundation Hall of Fame in 1992.",[],[],0,"[{""title"": ""The Rough Guide To Skip James "", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""1929/1941"", ""year"": 2016, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Cherry Ball Blues"", ""year"": 2016, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The James Blood Ulmer Blues Experience,907468,https://www.discogs.com/artist/907468-The-James-Blood-Ulmer-Blues-Experience,,[],[],0,"[{""title"": ""Live At The Bayerischer Hof"", ""year"": 1994, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Blues Allnight"", ""year"": 1990, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues Allnight"", ""year"": 1990, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The Hula Blues Band,1055553,https://www.discogs.com/artist/1055553-The-Hula-Blues-Band,"Hawaiian music group The Hula Blues Band came together when [a15158] moved to Kaua`i, Hawai`i back in 1981. Just fishin' with the guys and jammin', enjoying life.  Eventually they got together and did a few shows. ",[],[],0,"[{""title"": ""Live From Kauai"", ""year"": 2015, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Hanapepe Dream"", ""year"": 2001, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Taj Mahal And The Hula Blues"", ""year"": 1997, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Eddie Boyd,341573,https://www.discogs.com/artist/341573-Eddie-Boyd,"(Born: November 25, 1914 in Clarksdale, Mississippi - Died: July 13, 1994 in Helsinki, Finland) was a Blues singer, piano, guitar player and composer.
Do not confuse with drummer [a4043149].


",[],[],0,"[{""title"": ""The Brotherhood Sessions (Chicago, 1974)"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""The Singles Collection 1947-62"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blue Monday Blues 1950 - 1960 Sides"", ""year"": 2015, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Lacy Gibson,312243,https://www.discogs.com/artist/312243-Lacy-Gibson,"Born 01/05/1936 in Salisbury, North Carolina, USA
Died 04/11/2011 in Chicago, Illinois, USA

Famed Chicago bluesman Lacy Gibson died on April 11, 2011 as a result of a heart attack. Known for his sophisticated, jazz-influenced guitar style and robust vocals, Gibson was a musician's musician. He recorded three albums under his own name and appeared on scores of recordings. His rich, flashy guitar style was featured in dozens of bands, including those of Son Seals, Otis Rush, Willie Dixon, Jimmy Reed, Billy ""The Kid"" Emerson, Billy Boy Arnold, Sun Ra and many others.

Born on May 1, 1936 in Salisbury, North Carolina, Gibson headed to Chicago with his family in 1949. He gravitated to the city's blues scene, where he met Willie Dixon, Matt ""Guitar"" Murphy,  Sunnyland Slim and Muddy Waters, learning directly from the masters.  By the mid-1960s, Gibson was an in-demand session player for local labels, including Chess, where he worked with Buddy Guy and sang My Love Is Real with Buddy on guitar. He cut two 45s for the tiny Repetto label in 1968, one of which also features Guy on guitar. His first LP, Wishing Ring, was released on his brother-in-law Sun Ra's El Saturn label in 1971.

Gibson played in Son Seals' band for two years, and appears on Seals' Live And Burning album on Alligator. His opening numbers at Son's shows were always highlights, which is why Alligator Records president Bruce Iglauer recruited Gibson to cut four stand-out tracks for the label's Grammy Award-nominated Living Chicago Blues series, released in 1980

In 1983 Gibson released Switchy Titchy on the Black Magic label. During the 1980s and throughout the 1990s he continued to perform locally around Chicago, sometimes with his own band and other times backing Billy Boy Arnold and Big Time Sarah.

Along with his wife, Gibson ran Ann's Love Nest, an after-hours club on Chicago's west side. Over the years Gibson continued to hone his craft and perform as his health allowed. He appeared at the Chicago Blues Festival in 2004, performing his signature version of Drown In My Own Tears to thunderous applause from the crowd.

His most recent release was 1996's Crying For My Baby (Delmark), a first-issue of sessions originally recorded during the 1970s.

",[],[],0,"[{""title"": ""Smile On My Face"", ""year"": 1999, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Crying For My Baby"", ""year"": 1996, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Living Chicago Blues Volume 3"", ""year"": 1991, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Big Leon Brooks' Blues Harp Band,2388995,https://www.discogs.com/artist/2388995-Big-Leon-Brooks-Blues-Harp-Band,,[],[],0,"[{""title"": ""Living Chicago Blues - Volume Number 4"", ""year"": 1991, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Living Chicago Blues - Volume Number 4"", ""year"": 1991, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Living Chicago Blues Volume 5"", ""year"": 1980, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Andrew Brown,307294,https://www.discogs.com/artist/307294-Andrew-Brown,"born 25/02/1937 in Jackson, Mississippi, USA
died 11/12/1985 in Harvey, Illinois, USA

Biography by Bill Dahl

Tragically under-recorded until late in his career, Chicago blues guitarist Andrew Brown still had time enough to wax a handful of great singles during the mid-'60s and two '80s albums (unfortunately, both of them were only available as imports) that beautifully showcased his fluid, concise lead guitar and hearty vocals. 

The Mississippi native moved to Chicago in 1946. With Earl Hooker teaching him a few key licks, Brown matured quickly; he was playing in south suburban clubs -- his main circuit -- by the early '50s. His 45s for USA (1962's ""You Better Stop"") and 4 Brothers (the mid-'60s sides ""You Ought to Be Ashamed"" and ""Can't Let You Go"") were well-done urban blues. But it wasn't until 1980, when Alligator issued three of his songs on its second batch of Living Chicago Blues anthologies, that Brown's name began to resonate outside the Windy City. 

Producer Dick Shurman was responsible for Brown's only two albums: the Handy Award-winning Big Brown's Chicago Blues for Black Magic in 1982 and On the Case for Double Trouble three years later. But Brown was already suffering from lung cancer when the second LP emerged. He died a short time later.

All Music info by Bill Dahl who also wrote the liner notes to the Andrew Brown boxset on Black Magic Records
",[],[],0,"[{""title"": ""Big Browns Blues"", ""year"": 2006, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Living Chicago Blues - Volume Number 4"", ""year"": 1991, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Living Chicago Blues - Volume Number 4"", ""year"": 1991, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Ike Turner,238213,https://www.discogs.com/artist/238213-Ike-Turner,"Ike Turner (born November 5, 1931, Clarksdale, Mississippi, USA - died December 12, 2007, San Marcos, California, USA) was an American musician, bandleader, songwriter, arranger, talent scout, and record producer. In the 1950's, he formed his first group as a teenager in high school, called [a=Ike Turner's Kings Of Rhythm]. In 1956, he hired two sisters named Anna Mae Bullock and [a=Aillene Bullock].  He renamed Anna Mae Bullock as [a=Tina Turner], married her and they had their first hit in 1960 with ""A Fool In Love"". Ike has frequently been referred to as a ""great innovator"" of rock and roll and has left a lasting mark in music history.
",[],[],0,"[{""title"": ""Rocks"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""This Is Hip / I'm Gonna Forget About You"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Sessionography \u00b7 Volume One"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Bert Kaempfert & His Orchestra,252133,https://www.discogs.com/artist/252133-Bert-Kaempfert-His-Orchestra,Orchestra led by [a=Bert Kaempfert]. ,[],[],0,"[{""title"": ""Wonderland By Night - Best Of Bert Kaempfert & His Orchestra"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Wonderland By Night"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""That Happy Feeling"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Curtis Jones,279713,https://www.discogs.com/artist/279713-Curtis-Jones,"American blues singer and pianist (and occasionally guitarist), born August 18, 1906 in Naples, Cass County, Texas, died of heart failure September 11, 1971 in Munich, Germany.
He moved to Chicago in 1936, recorded extensively there 1937-1941 and again in 1953, and made albums for [l=Prestige]/[l=Bluesville] 1960, [l=Delmark Records] 1962, British [l=Decca] 1963 and [l=Blue Horizon] 1968. From 1962 he lived and worked in various European countries (with a spell in Casablanca, Morocco, in 1965-1966).",[],[],0,"[{""title"": ""The Complete Blue Horizon Sessions"", ""year"": 2008, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Lonesome Bedroom Blues 1937-1941"", ""year"": 1995, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Complete Recorded Works In Chrological Order Volume 1 (28 September 1937 To 9 May 1938)"", ""year"": 1994, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Hogman Maxey,401200,https://www.discogs.com/artist/401200-Hogman-Maxey,"Blues singer and guitarist, born Haynesville, Louisiana, 18 January 1917, recorded by Dr. [a401202] while an inmate at [l339664] in 1959.",[],[],0,"[{""title"": ""Angola Prisoners' Blues"", ""year"": 1959, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Angola Prisoners' Blues"", ""year"": 1996, ""type"": ""master"", ""role"": ""Appearance""}, {""title"": ""Southern Prison Blues"", ""year"": 1979, ""type"": ""release"", ""role"": ""Appearance""}]",Discogs
Guitar Welch,401207,https://www.discogs.com/artist/401207-Guitar-Welch,American guitarist and [l339664] convict recorded by Dr. [a401202].,[],[],0,"[{""title"": ""Angola Prisoners' Blues"", ""year"": 1959, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Southern Prison Blues"", ""year"": 1979, ""type"": ""release"", ""role"": ""Appearance""}, {""title"": ""Southern Prison Blues"", ""year"": 1968, ""type"": ""master"", ""role"": ""Appearance""}]",Discogs
Yank Rachell And His Tennessee Jug-Busters,1921290,https://www.discogs.com/artist/1921290-Yank-Rachell-And-His-Tennessee-Jug-Busters,"Band fronted by mandolin blues player, Yank Rachell.",[],[],0,"[{""title"": ""Broke And Hungry"", ""year"": 1995, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Mandolin Blues"", ""year"": 1964, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Styve Homnick,1228586,https://www.discogs.com/artist/1228586-Styve-Homnick,Drummer,[],[],0,"[{""title"": ""I Think I Got The Blues"", ""year"": 1983, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Q The Blues (The Story Of The Blues)"", ""year"": 1992, ""type"": ""master"", ""role"": ""Appearance""}, {""title"": ""USA (Conversation With The River)"", ""year"": 1991, ""type"": ""master"", ""role"": ""Appearance""}]",Discogs
Dr. Feelgood,263045,https://www.discogs.com/artist/263045-Dr-Feelgood,"British pub rock/blues rock band formed in 1971 in Canvey, Essex. Still active today with none of the original members.
 
Members : 

Founding Original Lineup:
Lee Brilleaux (vocals, harmonica, 1971-1994)  (✝ 1994)
Wilko Johnson (guitar, 1971-1977) (✝ 2022)
John B. Sparks (bass, 1971-82), 
The Big Figure [John Martin] (drums, 1971-82)

Current Lineup:
Phil Mitchell (bass, 1983-present)
Kevin Morris (drums, 1984-present)
Gordon Russell (guitar, 1983-1989, 2021-present), 
Robert Kane (vocals 1999–present)

Past Members:
Steve Walwyn (guitar 1989-2021)
Henry McCulloch (guitar 1977)
John ""Gypie"" Mayo (guitar 1977-81)
Johnny Guitar (guitar 1981-83)
Pat McMullen (bass 1982-83)
Buzz Barwell (drums 1982-84)
Dave Bronze (bass 1992)
Pete Gage (vocals 1996-1998) ",[],[],0,"[{""title"": ""Live In Caen"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Mary Ann"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Damn Right!"", ""year"": 2022, ""type"": ""master"", ""role"": ""Main""}]",Discogs
G. Love & Special Sauce,125052,https://www.discogs.com/artist/125052-G-Love-Special-Sauce,"American alternative hip-hop trio founded in 1993 Philadelphia, Pennsylvania.",[],[],0,"[{""title"": ""Live At The Boulder Theater"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Juice"", ""year"": 2019, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Sweet 'N Blues (Extra Sugar)"", ""year"": 2015, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Josh White,128576,https://www.discogs.com/artist/128576-Josh-White,"Josh White (born February 11, 1914 in Greenville, South Carolina, died September 5, 1969 in Manhasset, N.Y.) was an American singer, guitarist, songwriter, actor, and civil rights activist.
Some of his recordings in the mid-1930s were released as by [a=Pinewood Tom]. Father of [a=Josh White, Jr.].

Josh White was one of the most popular and influential folksingers in America in the mid-20th century. His most famous song, “One Meat Ball,” is about a poor man who has little money to buy dinner and who gets little sympathy from the waiter serving him. The folk music genre has often had a strong social and political foundation, and White’s career is a clear example of that; he sang for President Franklin Roosevelt at the White House in the 1940s, he suffered from the effects of McCarthyism in the 1950s, and he was a featured performer at the 1963 March on Washington.
Father of [a=Josh White, Jr.] and [a=Beverly White].",[],[],0,"[{""title"": ""The Early Years Collection 1929-36"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Josh White Stories Vols: I & II"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Four Classic Albums"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Leon Thomas Blues Band,2147998,https://www.discogs.com/artist/2147998-The-Leon-Thomas-Blues-Band,,[],[],0,"[{""title"": ""The Leon Thomas Blues Band"", ""year"": 1988, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Leon Thomas Blues Band"", ""year"": 1988, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""First Palette : The Portrait Sampler"", ""year"": 1988, ""type"": ""master"", ""role"": ""TrackAppearance""}]",Discogs
Bill Frisell,144927,https://www.discogs.com/artist/144927-Bill-Frisell,"American jazz guitarist and composer, born March 18, 1951 in Baltimore, Maryland.
Father of photographer [a2426115].",[],[],0,"[{""title"": ""Live In Someplace Nice"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Orchestras"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Breaking The Shell"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Eartha Kitt,16748,https://www.discogs.com/artist/16748-Eartha-Kitt,"Born: January 17, 1927 in North (near Columbia), South Carolina, USA, died: December 25, 2008 in Weston, Connecticut, USA.

Eartha Kitt was an actress, singer, and cabaret star whose mother was African American and Cherokee, and whose father was a White-American. Very busy throughout the 1950's and 1960's as a performer, Kitt was also active in social and political movements. Eartha Kitt was blacklisted by President Johnson causing her to work in Europe and Asia.",[],[],0,"[{""title"": ""Eartha Kitt At Tivoli"", ""year"": 2025, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Heart's On Fire (Live New York '93)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Best Of"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Shorty Rogers And His Giants,376042,https://www.discogs.com/artist/376042-Shorty-Rogers-And-His-Giants,,[],[],0,"[{""title"": ""A Rendezvous With Shorty Rogers And His Giants"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Hello,Young Lovers"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Guard Sessions"", ""year"": 2012, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Blind Boy Fuller,313038,https://www.discogs.com/artist/313038-Blind-Boy-Fuller,"Born: July 10, 1907 (or 1904) in Wadesboro, North Carolina
Died: February 13, 1941 in Durham, North Carolina

Fulton Allen was a prolific North Carolina blues guitarist and vocalist who recorded under the name Blind Boy Fuller, owing to blindness caused by retinal ulcers.  A prime example of the Piedmont style, Fuller was one of the most popular blues performers of his time, particularly well known for his distinctive use of the resonator guitar and his upbeat, ""hokum"" numbers often featuring washboard performances by Bull City Red.  Allen's career was cut short by his death from kidney failure and other complications on February 13, 1941. After Fuller's death, his protégé [a=Brownie McGhee] recorded ""The Death of Blind Boy Fuller"" and began a short lived career as [a=Blind Boy Fuller 2].",[],[],0,"[{""title"": ""Step It Up And Go: The Collection 1935-40"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""East Coast Piedmont Style"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Greatest Hits 1935 - 1938"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
"George ""Harmonica"" Smith And His Blues Band",2649173,https://www.discogs.com/artist/2649173-George-Harmonica-Smith-And-His-Blues-Band,,[],[],0,"[{""title"": ""...Of The Blues"", ""year"": 1969, ""type"": ""master"", ""role"": ""Main""}]",Discogs
The Ramsey Lewis Trio,149249,https://www.discogs.com/artist/149249-The-Ramsey-Lewis-Trio,,[],[],0,"[{""title"": ""Verve Wishes You A Swinging Christmas"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Early Years 1956-59"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Ramsey Lewis Trio In Chicago"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Black Stone Cherry,816854,https://www.discogs.com/artist/816854-Black-Stone-Cherry,"Black Stone Cherry are a southern rock band formed on June 4, 2001 in Edmonton, Kentucky, USA. They are currently signed to Mascot Label Group. The band consists of Chris Robertson (vocals/guitar), Ben Wells (guitar/vocals), John Fred Young (drums/vocals).",[],[],0,"[{""title"": ""Screamin' At The Sky"", ""year"": 2023, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Live From The Royal Albert Hall... Y'All"", ""year"": 2022, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""The Human Condition"", ""year"": 2020, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Easy Baby,2894481,https://www.discogs.com/artist/2894481-Easy-Baby,"Born Alex Randall or Randle, August 3, 1934, Memphis, Tennessee, USA
Died September 25, 2009 after suffering from pneumonia
Chicago blues artist, harmonica, drums, bass.
For the first seven years of his life he lived in Michigan City, Mississippi, with his grandmother and uncle, before moving back to Memphis to start school. Both his grandmother and uncle were harmonica players, so it was natural for Easy Baby to pick up the harmonica himself. In the early 1950's, when Easy Baby was still a teenager, he began playing professionally around Memphis while working a variety of odd jobs, including installing floors and shining shoes. Playing in the juke joints and gambling houses in Memphis, he befriended Howlin' Wolf, James Cotton, and Joe Hill Louis, among others. Involved in West Memphis blues scene before moving to Chicago in 1956. Throughout the 1950's, 1960's, and 1970's Easy Baby sang and played all over Chicago, while working as a mechanic. In later years, he performed sporadically.  His most notable appearances were at the Chicago Blues Festival in 1998, 2000, and 2003.Producer Steve Wisner first heard him at the Rat Trap club in the mid-70s. Randle recorded a few tracks with Wisner, which eventually appeared on harp anthologies on Barrelhouse and Rooster Blues; in 1978 he released an LP of his own, Sweet Home Chicago Blues, on Barrelhouse Records. Aanother full-length, Hot Water Cornbread and Alcohol, recorded for St. George in the late 90s, was never released. Recorded release If It Ain't One Thing, It's Another on the Wolf label.

For more information on Easy Baby's life, check out Living Blues Magazine #144, which contains a lively interview.  ",[],[],0,"[{""title"": ""If It Ain't One Thing It's Another "", ""year"": 2002, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Harmonica Blues Orgy"", ""year"": 2002, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Sweet Home Chicago Blues"", ""year"": 1977, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Raven (17),1415082,https://www.discogs.com/artist/1415082-Raven-17,"After he finished his damaged-biker Back to Ohio Blues LP in 1975, the man known as Raven gave away most of the few hundred copies that were pressed. The little-heard album was both of its time and timeless. Today, after it's reached a wider audience, mostly via word of mouth and the internet, it seems to hold an ethereal psychic influence over all the great lo-fi stoner music that's emanated during the past 30 years from Raven's hometown of Columbus, Ohio.

Born: October 6, 1951
Died: October 22, 2013",[],[],0,"[{""title"": ""Back To Ohio Blues"", ""year"": 1975, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Back To Ohio Blues II"", ""year"": null, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Lutzko Lives!"", ""year"": 2009, ""type"": ""release"", ""role"": ""Appearance""}]",Discogs
Blind Blake,307367,https://www.discogs.com/artist/307367-Blind-Blake,"American blues and ragtime singer and guitarist.
Born: 1896, Jacksonville, Florida
Died: December 1, 1934, Milwaukee, Wisconsin

Blind Blake recorded about 80 tracks for [l93131] in the late 1920s and early 1930s. He was one of the most accomplished guitarists of his genre with a surprisingly diverse range of material. His complex and intricate fingerpicking has inspired [a=Rev. Gary Davis], [a=Jorma Kaukonen], [a=Ry Cooder], [a=Ralph McTell] and many others. He is most known for his distinct guitar sound that was comparable in sound and style to a ragtime piano.

Very little is known about his life. His birthplace was listed as Jacksonville, Florida by Paramount Records, but his death certificate gives 1896 as birth year and Virginia as birthplace. ",[],[],0,"[{""title"": ""Country Blues"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Paramount Years 1926-32"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Early Morning Blues - Essential Recordings 1926-1932"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Igor Krutogolov,166847,https://www.discogs.com/artist/166847-Igor-Krutogolov,,[],[],0,"[{""title"": ""\u041b\u0435\u043e\u043f\u0430\u0440\u0434"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""\u0410\u0448\u0435\u0440\u0430"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Kafka For Kids (Original Soundtrack)"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Thunderwheel,1299349,https://www.discogs.com/artist/1299349-Thunderwheel,,[],[],0,"[{""title"": ""Lumberjack Blues"", ""year"": 2010, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Credo"", ""year"": 2009, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Auricular Audio Magazine #14"", ""year"": 2009, ""type"": ""release"", ""role"": ""TrackAppearance""}]",Discogs
LaVern Baker,405735,https://www.discogs.com/artist/405735-LaVern-Baker,"American R&B singer who had several hit records on the pop chart in the 1950s and early 1960s.
Born: Delores Williams on November 11, 1929 in Chicago, IL
Died: March 10, 1997 in New York City, NY
Inducted into Rock And Roll Hall of Fame in 1991 (Performer). 
",[],[],0,"[{""title"": ""Wrapped, Tied And Tangled / Think Twice "", ""year"": 2021, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Four Classic Albums"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Essential Recordings"", ""year"": 2016, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Lazy Lester,540360,https://www.discogs.com/artist/540360-Lazy-Lester,"American blues musician who sang and played the harmonica and guitar.
Born: June 20, 1933 in Torras, Louisiana
Died: August 22, 2018 in Paradise, California

In a career spanning from the 1950s to 2018, he pioneered swamp blues, and also played harmonica blues, rhythm and blues and Louisiana blues. Lazy made records for [l51225] in [a=J.D. Miller]'s studio in Crowley, LA, from 1956 to 1967. He also frequently accompanied other Louisiana blues artists, including [a=Slim Harpo], [a=Lightning Slim], and [a=Katie Webster]. By the late 1960s, he had given up on the music industry, working manual labor and pursuing his favorite hobby - fishing. He had a successful comeback in the late 1980s and made albums for [l43076], [l26968], and [l140518], among others.",[],[],0,"[{""title"": ""Traveling Days (Live In Italy)"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Yes Indeed!"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""I'm A Lover Not A Fighter (The Complete Excello Records Singles 1956-1962)"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Fats Domino,309140,https://www.discogs.com/artist/309140-Fats-Domino,"American rhythm and blues singer, songwriter and pianist, born February 26, 1928 in New Orleans, Louisiana, U.S.A., died October 24, 2017 in Harvey, Louisiana.
Inducted into Rock And Roll Hall of Fame in 1986 (Performer).
Inducted into Songwriters Hall of Fame in 1998.
",[],[],0,"[{""title"": ""The Definitive Stereo Fats Domino: 29 Classics"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Very Best Of Fats Domino"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At Tipitina's"", ""year"": 2022, ""type"": ""release"", ""role"": ""Main""}]",Discogs
